Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type,timestamp
25.91275055,-80.13790206,26:15.8,11/16/22,9,0.128,319.92,-7.23198201,1.08,221.6,212.5,1.28,-5.49,32.5,0.0,1.26,1.26,97,22,520.8,16.4,-1.3,D,1607.3,19,1.353,1,0.25,128,130.0,-80.13789169,25.91274273,0,0,6,N,0.4933455,65,65,11,5,5,133.0223,0,9999.99,1.27,1.397,2,9,28.4,0,28.39999962,38.6,1545.88782,11/16/22,11:58:30,27.31,57.96,38.6,1.114,8.27,-75.6,-2.4,-7.5,-3401,78.0,4.98,13.2,,
25.91275023,-80.13790271,26:16.8,11/16/22,9,0.039,319.92,-7.23198201,1.08,219.2,209.98,1.33,-4.6,32.5,0.0,1.23,1.23,97,22,520.8,16.4,-1.3,D,1607.3,19,1.379,1,0.23,128,127.09,-80.13789169,25.91274273,0,0,6,N,0.4933455,65,65,11,5,5,125.5384,0,9999.99,1.24,1.367,2,9,28.4,0,28.39999962,38.6,1545.88782,11/16/22,11:58:30,27.31,57.96,38.6,1.114,8.27,-75.6,-2.4,-7.5,-3401,78.0,4.98,13.2,,
25.91275103,-80.13790303,26:17.8,11/16/22,9,0.195,319.92,-7.23198201,1.08,217.3,207.99,1.21,-4.7,32.5,0.01,1.21,1.21,97,22,520.8,16.4,-1.3,D,1607.3,19,1.462,1,0.27,128,129.15,-80.13789169,25.91274273,0,0,6,N,0.4933455,64,64,11,5,5,122.4735,0,9999.99,1.22,1.347,2,9,28.4,0,28.39999962,38.59,1545.87694,11/16/22,11:58:31,27.3,57.94,38.59,1.116,8.27,-75.4,-2.6,-4.3,-1029,77.4,4.94,13.2,,
25.91275172,-80.1379032,26:18.8,11/16/22,10,0.072,319.92,-7.23198201,1.08,215.2,205.78,1.11,-5.84,32.5,0.0,1.2,1.2,97,22,520.8,16.4,-1.3,D,1596.6,19,1.525,1,0.24,128,130.97,-80.13789169,25.91274273,0,0,6,N,0.4933455,64,64,11,5,5,125.1165,0,9999.99,1.21,1.337,2,9,28.4,0,28.39999962,38.62,1545.90866,11/16/22,11:58:33,27.3,57.99,38.62,1.109,8.27,-75.5,-3.1,-6.2,-2273,76.7,4.9,13.2,,
25.91275273,-80.13790269,26:19.8,11/16/22,9,0.029,319.92,-7.23198201,1.08,213.3,203.79,1.31,-4.54,32.4,0.0,1.17,1.17,97,22,520.8,16.4,-1.3,D,1596.6,19,1.566,1,0.21,128,135.3,-80.13789169,25.91274273,0,0,6,N,0.4933455,65,65,11,5,5,127.5243,0,9999.99,1.18,1.307,2,9,28.4,0,28.39999962,38.62,1545.90866,11/16/22,11:58:33,27.3,57.99,38.62,1.109,8.27,-75.5,-3.1,-6.2,-2273,76.7,4.9,13.2,,
25.91275191,-80.13790419,26:20.8,11/16/22,9,0.27,319.92,-7.23198201,1.08,211.3,201.7,1.31,-5.01,32.4,0.01,1.16,1.16,97,22,520.8,16.4,-1.3,D,1596.6,19,1.611,1,0.18,128,129.23,-80.13789169,25.91274273,0,0,6,N,0.4933455,65,65,11,5,5,132.5415,0,9999.99,1.17,1.297,2,9,28.4,0,28.39999962,38.7,1545.99297,11/16/22,11:58:34,27.29,58.09,38.7,1.116,8.26,-74.8,-2.3,-6.0,-1270,76.2,4.86,13.2,,
25.91275442,-80.13790301,26:22.8,11/16/22,9,0.163,319.92,-7.23198201,1.22,207.8,198.05,1.23,-4.72,32.4,0.0,1.14,1.14,97,22,520.8,16.4,-1.3,D,1602.4,19,1.722,1,0.16,128,138.93,-80.13789169,25.91274273,0,0,6,N,0.4933455,65,65,11,5,5,132.0977,0,9999.99,1.15,1.277,2,9,28.4,0,28.39999962,38.53,1545.81366,11/16/22,11:58:36,27.29,57.86,38.53,1.106,8.27,-75.5,-2.8,-8.1,-3250,75.5,4.82,13.0,,
25.91275409,-80.13790348,26:23.8,11/16/22,8,0.223,319.92,-7.23198201,1.22,205.9,196.07,1.44,-5.36,32.4,0.0,1.14,1.14,97,22,520.8,16.4,-1.3,D,1602.4,19,1.73,1,0.24,128,136.99,-80.13789169,25.91274273,0,0,6,N,0.4933455,66,66,11,5,5,137.2557,0,9999.99,1.15,1.277,2,9,28.4,0,28.39999962,38.57,1545.85581,11/16/22,11:58:37,27.29,57.92,38.57,1.12,8.26,-74.8,-2.7,-5.0,-2083,75.2,4.8,13.2,,
25.91275267,-80.13790431,26:25.0,11/16/22,8,0.106,319.92,-7.23198201,1.22,204.0,194.09,1.22,-5.32,32.4,0.01,1.08,1.08,97,21,520.8,16.4,-1.3,D,1642.5,19,1.677,1,0.2,128,131.21,-80.13789169,25.91274273,0,0,6,N,0.4933455,64,64,11,5,5,135.3517,0,9999.99,1.09,1.217,2,9,28.4,0,28.39999962,38.61,1545.89812,11/16/22,11:58:39,27.29,57.97,38.61,1.108,8.27,-75.5,-3.6,-1.3,-913,74.6,4.77,13.4,,
25.91275395,-80.13790349,26:26.1,11/16/22,8,0.374,319.92,-7.23198201,1.22,202.3,192.33,1.06,-4.95,32.4,0.01,0.97,0.98,97,21,520.8,16.4,-1.3,D,1642.5,19,1.717,1,0.18,128,136.6,-80.13789169,25.91274273,0,0,6,N,0.4933455,63,63,11,5,5,136.8251,0,9999.99,0.98,1.107,2,9,28.4,0,28.39999962,38.72,1546.0143,11/16/22,11:58:40,27.29,58.12,38.72,1.124,8.27,-75.4,-2.3,-5.1,-3447,74.3,4.74,13.1,,
25.91275559,-80.13790283,26:27.1,11/16/22,8,0.225,319.92,-7.23198201,1.22,200.6,190.57,1.26,-5.16,32.5,0.01,1.05,1.06,97,22,520.7,16.4,-1.3,D,1573.3,19,1.811,1,0.17,128,142.08,-80.13789169,25.91274273,0,0,6,N,0.4933455,64,64,11,5,5,142.3195,0,9999.99,1.06,1.187,2,9,28.4,0,28.39999962,38.72,1546.01431,11/16/22,11:58:41,27.31,58.12,38.72,1.106,8.26,-74.8,-2.9,-5.2,-2688,73.9,4.71,13.2,,
25.91275403,-80.13790366,26:28.1,11/16/22,8,0.364,319.92,-7.23198201,1.22,199.5,189.43,1.26,-5.08,32.5,0.0,1.03,1.03,97,22,520.7,16.4,-1.3,D,1573.3,19,1.738,1,0.16,128,136.38,-80.13789169,25.91274273,0,0,6,N,0.4933455,65,65,11,5,5,136.6083,0,9999.99,1.04,1.167,2,9,28.4,0,28.39999962,38.87,1546.17262,11/16/22,11:58:42,27.32,58.32,38.87,1.12,8.26,-75.0,-3.0,-2.6,-2947,73.7,4.7,13.2,,
25.91275508,-80.13790285,26:29.1,11/16/22,8,0.076,319.92,-7.23198201,1.22,198.1,187.99,1.21,-4.91,32.4,0.0,1.02,1.02,97,22,520.7,16.4,-1.3,D,1573.3,19,1.771,1,0.17,128,140.89,-80.13789169,25.91274273,0,0,6,N,0.4933455,64,64,11,5,5,141.0968,0,9999.99,1.03,1.157,2,9,28.4,0,28.39999962,38.57,1545.8558,11/16/22,11:58:43,27.33,57.92,38.57,1.118,8.27,-75.6,-2.3,-3.0,-1875,73.4,4.69,13.3,,
